""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_1014"	2199.95190448986	0.572673703601675	0.247517696891796	2.3136677126243	0.0206859562732908	0.156293891842641	1446	3926	3301	929	2282	3212	1665	"   396.57"	"   603.93"	"   604.85"	"   306.08"	"   414.48"	"   575.40"	"   469.34"	" 8.6315"	" 9.2383"	" 9.2405"	" 8.2578"	" 8.6952"	" 9.1684"	" 8.8745"	"Tery_1014"	"gene1020"	"CDS"	1581744	1581953	"+"	"CP000393.1"	"photosystem I reaction centre subunit IV/PsaE"	"PFAM: photosystem I reaction centre subunit IV/PsaE~KEGG: ana:asr4319 photosystem I protein E"	"InterPro:IPR003375,NCBI_GP:ABG50391.1"
"Tery_0996"	40961.7836215768	0.501873588808964	0.217184637608799	2.31081532439214	0.0208430576957058	0.157157511003351	26347	55911	59768	20037	33179	62765	42884	"  7225.67"	"  8600.73"	" 10951.41"	"  6601.54"	"  6026.24"	" 11243.78"	" 12088.38"	"12.8189"	"13.0702"	"13.4188"	"12.6886"	"12.5570"	"13.4568"	"13.5613"	"Tery_0996"	"gene1002"	"CDS"	1561195	1561689	"-"	"CP000393.1"	"Phycobilisome protein"	"PFAM: Phycobilisome protein~KEGG: sye:Syncc9902_1902 C-phycoerythrin class I alpha chain"	"InterPro:IPR001659,NCBI_GP:ABG50374.1"
"Tery_1638"	373.957906856983	0.681344087446564	0.295208081336796	2.30801299327993	0.0209984138229551	0.157991162252419	322	757	539	157	409	269	338	"    88.31"	"   116.45"	"    98.76"	"    51.73"	"    74.29"	"    48.19"	"    95.28"	" 6.4646"	" 6.8637"	" 6.6260"	" 5.6931"	" 6.2152"	" 5.5909"	" 6.5742"	"Tery_1638"	"gene1647"	"CDS"	2499307	2499843	"+"	"CP000393.1"	"GCN5-related N-acetyltransferase"	"PFAM: GCN5-related N-acetyltransferase~KEGG: ava:Ava_3327 GCN5-related N-acetyltransferase"	"InterPro:IPR000182,NCBI_GP:ABG50912.1"
"Tery_5043"	238.607327568251	0.520192520725593	0.225457842203305	2.30727179698861	0.0210396727509349	0.157991162252419	187	381	346	115	235	309	200	"    51.28"	"    58.61"	"    63.40"	"    37.89"	"    42.68"	"    55.35"	"    56.38"	" 5.6807"	" 5.8733"	" 5.9866"	" 5.2441"	" 5.4159"	" 5.7909"	" 5.8173"	"Tery_5043"	"gene5088"	"CDS"	7704492	7705079	"-"	"CP000393.1"	"protein of unknown function DUF1001"	"PFAM: protein of unknown function DUF1001~KEGG: syf:Synpcc7942_0800 hypothetical protein"	"InterPro:IPR010404,NCBI_GP:ABG53952.1"
"Tery_1091"	425.870033432918	0.510470518807674	0.221653956800253	2.30300657013622	0.0212784734328621	0.1591335121089	290	657	552	210	349	726	383	"    79.53"	"   101.07"	"   101.14"	"    69.19"	"    63.39"	"   130.06"	"   107.96"	" 6.3137"	" 6.6593"	" 6.6604"	" 6.1127"	" 5.9864"	" 7.0231"	" 6.7545"	"Tery_1091"	"gene1097"	"CDS"	1709719	1711734	"-"	"CP000393.1"	"phage Tail Collar"	"PFAM: phage Tail Collar~KEGG: sty:STY1640 alternative bacteriophage tail fiber C-terminus"	"InterPro:IPR011083,NCBI_GP:ABG50457.1"
"Tery_3917"	4314.32123052908	0.516137009626297	0.224624593182215	2.29777604631034	0.0215745387701918	0.160693116357291	2919	7047	6259	2327	3577	6720	3400	"   800.54"	"  1084.03"	"  1146.85"	"   766.67"	"   649.68"	"  1203.83"	"   958.41"	" 9.6448"	"10.0822"	"10.1635"	" 9.5825"	" 9.3436"	"10.2334"	" 9.9045"	"Tery_3917"	"gene3955"	"CDS"	6052171	6053007	"-"	"CP000393.1"	"photosystem II manganese-stabilizing protein PsbO"	"PFAM: photosystem II manganese-stabilizing protein PsbO~KEGG: ana:all3854 manganese-stabilzing protein precursor"	"InterPro:IPR002628,NCBI_GP:ABG52949.1"
"Tery_3961"	1314.51721984765	0.421094609903583	0.183378827758312	2.29630985785651	0.0216581708597142	0.160989480560467	1141	1989	1680	727	1227	1847	1044	"   312.92"	"   305.97"	"   307.83"	"   239.52"	"   222.86"	"   330.87"	"   294.29"	" 8.2897"	" 8.2573"	" 8.2660"	" 7.9041"	" 7.8000"	" 8.3702"	" 8.2011"	"Tery_3961"	"gene3999"	"CDS"	6122133	6124808	"-"	"CP000393.1"	"DNA gyrase subunit B"	"KEGG: syn:sll2005 DNA gyrase subunit B [Contains: Ssp gyrB intein]~TIGRFAM: Protein splicing (intein) site  DNA gyrase%2C B subunit~PFAM: DNA gyrase%2C subunit B-like ATP-binding region%2C ATPase-like TOPRIM domain containing protein DNA topoisomerase%2C type IIA%2C subunit B%2C region 2~SMART: DNA topoisomerase%2C type IIA%2C subunit B or-like Hedgehog/intein hint domain-like Hedgehog/intein hint-like"	"InterPro:IPR000565,InterPro:IPR001241,InterPro:IPR002288,InterPro:IPR003586,InterPro:IPR003587,InterPro:IPR003594,InterPro:IPR006141,InterPro:IPR006171,InterPro:IPR011557,InterPro:IPR011558,InterPro:IPR013506,NCBI_GP:ABG52986.1"
"Tery_0476"	11136.8056415842	0.476084562260705	0.207642652136085	2.29280717310761	0.0218591088715521	0.16182791890391	8039	17032	14192	5901	8927	19202	9331	"  2204.70"	"  2620.02"	"  2600.43"	"  1944.19"	"  1621.39"	"  3439.86"	"  2630.27"	"11.1064"	"11.3554"	"11.3445"	"10.9250"	"10.6630"	"11.7481"	"11.3610"	"Tery_0476"	"gene480"	"CDS"	755363	756592	"+"	"CP000393.1"	"translation elongation factor 1A (EF-1A/EF-Tu)"	"TIGRFAM: translation elongation factor Tu  small GTP-binding protein~PFAM: protein synthesis factor%2C GTP-binding elongation factor Tu-like elongation factor Tu%2C domain 2~KEGG: syf:Synpcc7942_0884 translation elongation factor Tu"	"InterPro:IPR000795,InterPro:IPR004160,InterPro:IPR004161,InterPro:IPR004541,InterPro:IPR005225,NCBI_GP:ABG49932.1"
"Tery_3864"	406.67264133772	0.626681376531622	0.27374323381201	2.28930362151705	0.0220617174386802	0.162212532670739	305	765	679	200	413	323	350	"    83.65"	"   117.68"	"   124.41"	"    65.89"	"    75.01"	"    57.86"	"    98.66"	" 6.3864"	" 6.8788"	" 6.9591"	" 6.0423"	" 6.2292"	" 5.8548"	" 6.6245"	"Tery_3864"	"gene3902"	"CDS"	5974812	5977262	"-"	"CP000393.1"	"ComEC/Rec2-related protein"	"PFAM: ComEC/Rec2-related protein~KEGG: ana:all1983 competence protein"	"InterPro:IPR004477,NCBI_GP:ABG52903.1"
"Tery_2986"	10380.6217760667	0.541956822957798	0.237486676001887	2.28205149055812	0.0224863004720584	0.164809771124547	8519	18869	16024	4804	11926	9073	8368	"  2336.34"	"  2902.60"	"  2936.11"	"  1582.76"	"  2166.10"	"  1625.35"	"  2358.82"	"11.1900"	"11.5031"	"11.5197"	"10.6282"	"11.0809"	"10.6665"	"11.2039"	"Tery_2986"	"gene3012"	"CDS"	4642259	4643077	"-"	"CP000393.1"	"tRNA pseudouridine synthase A"	"KEGG: ana:all4189 tRNA-pseudouridine synthase I~TIGRFAM: tRNA pseudouridine synthase A~PFAM: tRNA pseudouridine synthase"	"InterPro:IPR001406,NCBI_GP:ABG52141.1"
"Tery_0597"	1372.31418835566	0.457666407819372	0.20109868886476	2.27582989428218	0.0228561927638278	0.166198557541111	1054	2111	1953	693	1344	1666	1277	"   289.06"	"   324.73"	"   357.85"	"   228.32"	"   244.11"	"   298.45"	"   359.97"	" 8.1753"	" 8.3432"	" 8.4833"	" 7.8350"	" 7.9314"	" 8.2214"	" 8.4918"	"Tery_0597"	"gene602"	"CDS"	959820	960812	"+"	"CP000393.1"	"ribose-phosphate pyrophosphokinase"	"KEGG: syf:Synpcc7942_2113 ribose-phosphate pyrophosphokinase~TIGRFAM: ribose-phosphate pyrophosphokinase~PFAM: phosphoribosyltransferase"	"InterPro:IPR000836,InterPro:IPR000842,InterPro:IPR002375,InterPro:IPR005946,NCBI_GP:ABG50041.1"
"Tery_3107"	162.056073147534	0.58819576341493	0.258454511859827	2.27581928898165	0.0228568277664109	0.166198557541111	132	275	275	74	179	170	114	"    36.20"	"    42.30"	"    50.39"	"    24.38"	"    32.51"	"    30.45"	"    32.13"	" 5.1784"	" 5.4030"	" 5.6553"	" 4.6083"	" 5.0233"	" 4.9290"	" 5.0065"	"Tery_3107"	"gene3133"	"CDS"	4759501	4759875	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: syd:Syncc9605_0342 hypothetical protein"	"NCBI_GP:ABG52240.1"
"Tery_0913"	290.356583025712	0.629391104152083	0.277787802397597	2.26572620798964	0.0234681518720203	0.170306430185887	300	363	454	139	272	270	284	"    82.28"	"    55.84"	"    83.19"	"    45.80"	"    49.40"	"    48.37"	"    80.06"	" 6.3626"	" 5.8035"	" 6.3785"	" 5.5175"	" 5.6268"	" 5.5963"	" 6.3231"	"Tery_0913"	"gene919"	"CDS"	1446531	1447538	"-"	"CP000393.1"	"oxidoreductase-like"	"PFAM: oxidoreductase-like~KEGG: ava:Ava_0755 homoserine dehydrogenase%2C NAD-binding"	"InterPro:IPR000683,NCBI_GP:ABG50312.1"
"Tery_0220"	132.406246320818	0.589270778724242	0.260295548786244	2.26385269157312	0.0235831764705829	0.170803597633097	112	209	169	67	109	216	101	"    30.72"	"    32.15"	"    30.97"	"    22.07"	"    19.80"	"    38.69"	"    28.47"	" 4.9414"	" 5.0072"	" 4.9531"	" 4.4650"	" 4.3080"	" 5.2744"	" 4.8319"	"Tery_0220"	"gene221"	"CDS"	337202	338224	"-"	"CP000393.1"	"Radical SAM"	"PFAM: Radical SAM~KEGG: ava:Ava_1219 radical SAM"	"InterPro:IPR007197,NCBI_GP:ABG49708.1"
"Tery_3729"	1680.29952890745	0.475671024400934	0.210474610245979	2.25999242305294	0.0238217210957355	0.171853359260394	1199	2767	2162	736	1705	2519	1490	"   328.83"	"   425.64"	"   396.15"	"   242.49"	"   309.68"	"   451.26"	"   420.01"	" 8.3612"	" 8.7335"	" 8.6299"	" 7.9218"	" 8.2747"	" 8.8178"	" 8.7143"	"Tery_3729"	"gene3763"	"CDS"	5716920	5717138	"+"	"CP000393.1"	"SSU ribosomal protein S18P"	"PFAM: ribosomal protein S18~KEGG: sye:Syncc9902_1137 30S ribosomal protein S18"	"InterPro:IPR001648,NCBI_GP:ABG52785.1"
"Tery_0984"	18741.9412775603	0.589703506763805	0.261306879409172	2.256746963942	0.0240238904456926	0.172633514122472	11481	29501	23918	8768	13588	39907	14659	"  3148.66"	"  4538.11"	"  4382.54"	"  2888.77"	"  2467.96"	"  7148.98"	"  4132.16"	"11.6205"	"12.1479"	"12.0976"	"11.4962"	"11.2691"	"12.8035"	"12.0127"	"Tery_0984"	"gene990"	"CDS"	1548092	1548631	"-"	"CP000393.1"	"Phycobilisome protein"	"PFAM: Phycobilisome protein~KEGG: syd:Syncc9605_0435 C-phycoerythrin class II beta chain"	"InterPro:IPR001659,NCBI_GP:ABG50364.1"
"Tery_1124"	178.098419666315	0.599131419638671	0.266053405310658	2.25192163557949	0.0243272246268544	0.174376713911356	116	330	215	77	157	283	164	"    31.81"	"    50.76"	"    39.39"	"    25.37"	"    28.52"	"    50.70"	"    46.23"	" 4.9920"	" 5.6660"	" 5.3003"	" 4.6656"	" 4.8342"	" 5.6641"	" 5.5310"	"Tery_1124"	"gene1130"	"CDS"	1768286	1768873	"-"	"CP000393.1"	"NUDIX hydrolase"	"PFAM: NUDIX hydrolase~KEGG: ava:Ava_0948 NUDIX hydrolase"	"InterPro:IPR000086,NCBI_GP:ABG50486.1"
"Tery_2575"	120.408278540086	0.714492003815933	0.318378624539204	2.2441582089565	0.0248222238395391	0.176984865900558	141	179	120	70	73	168	106	"    38.67"	"    27.54"	"    21.99"	"    23.06"	"    13.26"	"    30.10"	"    29.88"	" 5.2735"	" 4.7837"	" 4.4593"	" 4.5281"	" 3.7300"	" 4.9120"	" 4.9016"	"Tery_2575"	"gene2596"	"CDS"	3971608	3972288	"+"	"CP000393.1"	"protein of unknown function DUF1486"	"PFAM: protein of unknown function DUF1486~KEGG: ava:Ava_2708 pathogenesis related protein-like"	"InterPro:IPR009959,NCBI_GP:ABG51772.1"
"Tery_0632"	164.412382856733	0.672227765030309	0.299994263650419	2.24080206351429	0.0250388992354054	0.177839145053014	111	320	248	61	176	241	112	"    30.44"	"    49.23"	"    45.44"	"    20.10"	"    31.97"	"    43.17"	"    31.57"	" 4.9285"	" 5.6216"	" 5.5063"	" 4.3297"	" 4.9989"	" 5.4324"	" 4.9810"	"Tery_0632"	"gene637"	"CDS"	1033514	1033714	"-"	"CP000393.1"	"transposase"	"KEGG: ana:alr1858 transposase"	"NCBI_GP:ABG50074.1"
"Tery_3929"	125.414947207046	0.735114633956788	0.328809410250301	2.23568611797696	0.0253723389997283	0.179859515071433	103	214	187	53	114	100	144	"    28.25"	"    32.92"	"    34.26"	"    17.46"	"    20.71"	"    17.91"	"    40.59"	" 4.8206"	" 5.0413"	" 5.0991"	" 4.1270"	" 4.3726"	" 4.1638"	" 5.3435"	"Tery_3929"	"gene3967"	"CDS"	6072050	6073291	"-"	"CP000393.1"	"HI0933-like protein"	"PFAM: HI0933-like protein FAD dependent oxidoreductase~KEGG: ava:Ava_2502 fumarate reductase/succinate dehydrogenase flavoprotein-like"	"InterPro:IPR001100,InterPro:IPR004792,InterPro:IPR006076,InterPro:IPR013027,NCBI_GP:ABG52960.1"
"Tery_0673"	721.840512072699	0.428943351016544	0.192742680394208	2.22547154651604	0.0260495991857902	0.182895082619926	743	1132	1059	417	803	686	456	"   203.77"	"   174.13"	"   194.04"	"   137.39"	"   145.85"	"   122.89"	"   128.54"	" 7.6709"	" 7.4441"	" 7.6003"	" 7.1022"	" 7.1884"	" 6.9413"	" 7.0062"	"Tery_0673"	"gene678"	"CDS"	1103208	1103762	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_1261 hypothetical protein"	"NCBI_GP:ABG50110.1"
"Tery_2156"	690.746708345945	0.465404724428746	0.209082456116692	2.2259386706697	0.0260182896676864	0.182895082619926	562	1190	764	366	609	1023	591	"   154.13"	"   183.06"	"   139.99"	"   120.59"	"   110.61"	"   183.26"	"   166.59"	" 7.2681"	" 7.5162"	" 7.1293"	" 6.9140"	" 6.7895"	" 7.5178"	" 7.3803"	"Tery_2156"	"gene2175"	"CDS"	3366643	3367347	"+"	"CP000393.1"	"Methyltransferase type 12"	"PFAM: Methyltransferase type 11 Methyltransferase type 12~KEGG: mst:Msp_0602 hypothetical protein"	"InterPro:IPR000051,InterPro:IPR013216,InterPro:IPR013217,NCBI_GP:ABG51390.1"
"Tery_4205"	215.570047571894	0.540392062464118	0.243311235031537	2.22099099695941	0.0263515711829126	0.184662155312319	190	327	303	124	177	319	150	"    52.11"	"    50.30"	"    55.52"	"    40.85"	"    32.15"	"    57.15"	"    42.28"	" 5.7037"	" 5.6528"	" 5.7952"	" 5.3528"	" 5.0071"	" 5.8368"	" 5.4023"	"Tery_4205"	"gene4247"	"CDS"	6484797	6485912	"-"	"CP000393.1"	"oxidoreductase-like"	"PFAM: oxidoreductase-like Oxidoreductase-like~KEGG: ava:Ava_1201 oxidoreductase-like"	"InterPro:IPR000683,InterPro:IPR004104,NCBI_GP:ABG53207.1"
"Tery_1805"	1004.4320399014	0.436826682574177	0.196846322854791	2.2191254387638	0.0264781918267123	0.18519603883369	794	1681	1329	516	1019	1392	762	"   217.75"	"   258.59"	"   243.52"	"   170.01"	"   185.08"	"   249.36"	"   214.80"	" 7.7666"	" 8.0146"	" 7.9279"	" 7.4095"	" 7.5321"	" 7.9622"	" 7.7469"	"Tery_1805"	"gene1816"	"CDS"	2753595	2754209	"-"	"CP000393.1"	"protein of unknown function DUF88"	"PFAM: protein of unknown function DUF88~KEGG: ava:Ava_2722 protein of unknown function DUF88"	"InterPro:IPR002790,NCBI_GP:ABG51062.1"
"Tery_1002"	369.998823927511	0.459496855060901	0.207155031655288	2.21813031230406	0.0265459485579196	0.18531696407734	327	634	540	193	413	406	247	"    89.68"	"    97.53"	"    98.95"	"    63.59"	"    75.01"	"    72.73"	"    69.63"	" 6.4869"	" 6.6079"	" 6.6287"	" 5.9909"	" 6.2292"	" 6.1847"	" 6.1218"	"Tery_1002"	"gene1008"	"CDS"	1566751	1567509	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_4316 hypothetical protein"	"NCBI_GP:ABG50380.1"
"Tery_2551"	65.9796723402482	0.790663503467333	0.35820792181684	2.20727531500997	0.0272948307899602	0.188750694276335	73	97	119	26	71	43	54	"    20.02"	"    14.92"	"    21.80"	"     8.57"	"    12.90"	"     7.70"	"    15.22"	" 4.3241"	" 3.9003"	" 4.4472"	" 3.1003"	" 3.6899"	" 2.9473"	" 3.9290"	"Tery_2551"	"gene2572"	"CDS"	3933902	3935035	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51752.1"
"Tery_0721"	1312.44686649621	0.571572050920625	0.259675649150237	2.20109992134819	0.0277289508624732	0.19113485787843	1381	1834	1625	794	934	2074	887	"   378.74"	"   282.12"	"   297.75"	"   261.60"	"   169.64"	"   371.54"	"   250.03"	" 8.5651"	" 8.1402"	" 8.2180"	" 8.0313"	" 7.4064"	" 8.5374"	" 7.9660"	"Tery_0721"	"gene726"	"CDS"	1165895	1167805	"-"	"CP000393.1"	"Transketolase-like"	"PFAM: Transketolase%2C central region Transketolase-like~KEGG: gvi:gll3464 hypothetical protein"	"InterPro:IPR005475,InterPro:IPR005476,NCBI_GP:ABG50153.1"
"Tery_1747"	152.828358056397	0.634961363945986	0.290282205811161	2.1873933408066	0.0287138218911159	0.195253988859588	154	187	172	77	104	291	125	"    42.23"	"    28.77"	"    31.52"	"    25.37"	"    18.89"	"    52.13"	"    35.24"	" 5.4007"	" 4.8468"	" 4.9785"	" 4.6656"	" 4.2403"	" 5.7043"	" 5.1394"	"Tery_1747"	"gene1757"	"CDS"	2659750	2660862	"-"	"CP000393.1"	"twitching motility protein"	"KEGG: syn:slr0161 twitching motility protein~TIGRFAM: twitching motility protein~PFAM: type II secretion system protein E~SMART: ATPase"	"InterPro:IPR001482,InterPro:IPR001687,InterPro:IPR003593,InterPro:IPR006321,NCBI_GP:ABG51007.1"
"Tery_2078"	191.837027129585	0.517343921347234	0.236984329953376	2.18303008240678	0.0290335947495478	0.196699926052287	153	333	235	97	175	282	154	"    41.96"	"    51.23"	"    43.06"	"    31.96"	"    31.78"	"    50.52"	"    43.41"	" 5.3913"	" 5.6791"	" 5.4286"	" 4.9986"	" 4.9907"	" 5.6590"	" 5.4403"	"Tery_2078"	"gene2094"	"CDS"	3246669	3247730	"+"	"CP000393.1"	"translation initiation factor 2B subunit I family (IF-2BI)"	"KEGG: ana:all3566 translation initiation factor IF-2B alpha subunit~TIGRFAM: putative translation initiation factor%2C aIF-2BI family  eIF-2B alpha/beta/delta-related uncharacterized proteins~PFAM: initiation factor 2B related"	"InterPro:IPR000649,InterPro:IPR005251,InterPro:IPR011559,NCBI_GP:ABG51319.1"
"Tery_4050"	1576.39956277768	0.410573829797213	0.188870613891366	2.17383647640053	0.0297174180721517	0.200961987405048	1594	2516	1963	930	1587	1756	1146	"   437.15"	"   387.03"	"   359.68"	"   306.40"	"   288.24"	"   314.57"	"   323.04"	" 8.7720"	" 8.5964"	" 8.4906"	" 8.2593"	" 8.1712"	" 8.2973"	" 8.3356"	"Tery_4050"	"gene4089"	"CDS"	6258428	6259666	"+"	"CP000393.1"	"histidine kinase"	"PFAM: ATP-binding region%2C ATPase-like histidine kinase A-like KaiB~KEGG: ava:Ava_3171 adaptive-response sensory kinase"	"InterPro:IPR003594,InterPro:IPR003661,InterPro:IPR004358,InterPro:IPR005467,InterPro:IPR011649,NCBI_GP:ABG53062.1"
"Tery_4397"	436.62034485522	0.45228031241203	0.208315299895837	2.17113343397332	0.0299210873684762	0.201596757462467	456	636	605	247	447	476	311	"   125.06"	"    97.84"	"   110.86"	"    81.38"	"    81.19"	"    85.27"	"    87.67"	" 6.9666"	" 6.6124"	" 6.7927"	" 6.3468"	" 6.3434"	" 6.4142"	" 6.4541"	"Tery_4397"	"gene4440"	"CDS"	6775860	6776873	"+"	"CP000393.1"	"heat shock protein DnaJ-like"	"PFAM: heat shock protein DnaJ-like chaperone DnaJ-like~KEGG: ava:Ava_2022 heat shock protein DnaJ-like"	"InterPro:IPR001623,InterPro:IPR002939,InterPro:IPR003095,NCBI_GP:ABG53385.1"
"Tery_0881"	215.78839325603	0.519925749566779	0.239971462059915	2.16661491788955	0.0302642289450675	0.201688291626657	160	327	285	100	194	369	177	"    43.88"	"    50.30"	"    52.22"	"    32.95"	"    35.24"	"    66.10"	"    49.89"	" 5.4558"	" 5.6528"	" 5.7068"	" 5.0425"	" 5.1394"	" 6.0469"	" 5.6411"	"Tery_0881"	"gene887"	"CDS"	1399969	1400772	"+"	"CP000393.1"	"nuclease (SNase-like)"	"PFAM: nuclease (SNase-like)~KEGG: ava:Ava_2776 nuclease (SNase-like)"	"InterPro:IPR006021,NCBI_GP:ABG50283.1"
"Tery_1875"	39.3279721623669	0.881431794110133	0.406722779383871	2.16715620267294	0.0302229456591402	0.201688291626657	25	74	71	15	35	39	38	"     6.86"	"    11.38"	"    13.01"	"     4.94"	"     6.36"	"     6.99"	"    10.71"	" 2.7795"	" 3.5101"	" 3.7026"	" 2.3080"	" 2.6706"	" 2.8066"	" 3.4225"	"Tery_1875"	"gene1886"	"CDS"	2870485	2870898	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51131.1"
"Tery_2533"	796.475117588683	0.510014843018054	0.235359042599419	2.16696514986297	0.0302375115499202	0.201688291626657	631	1247	1264	381	847	800	714	"   173.05"	"   191.82"	"   231.61"	"   125.53"	"   153.84"	"   143.31"	"   201.27"	" 7.4351"	" 7.5837"	" 7.8556"	" 6.9720"	" 7.2654"	" 7.1631"	" 7.6530"	"Tery_2533"	"gene2554"	"CDS"	3907419	3909845	"-"	"CP000393.1"	"UvrD/REP helicase"	"PFAM: UvrD/REP helicase~KEGG: ava:Ava_1425 UvrD/REP helicase"	"InterPro:IPR000212,NCBI_GP:ABG51735.1"
"Tery_1514"	1065.8963064581	0.412613827130952	0.190636230508795	2.16440403815011	0.0304333541903033	0.202081874478831	881	1584	1399	602	959	1546	859	"   241.61"	"   243.67"	"   256.34"	"   198.34"	"   174.18"	"   276.95"	"   242.14"	" 7.9166"	" 7.9288"	" 8.0020"	" 7.6319"	" 7.4445"	" 8.1135"	" 7.9198"	"Tery_1514"	"gene1522"	"CDS"	2300636	2301247	"-"	"CP000393.1"	"ATP-dependent Clp protease proteolytic subunit ClpP"	"KEGG: ava:Ava_0547 peptidase S14%2C ClpP~TIGRFAM: ATP-dependent Clp protease%2C proteolytic subunit ClpP~PFAM: peptidase S14%2C ClpP"	"InterPro:IPR001907,NCBI_GP:ABG50799.1"
"Tery_4406"	94.3002163934388	0.595308996465463	0.275300164622375	2.16239971117358	0.0305873798236073	0.20273801211604	97	153	141	45	101	89	69	"    26.60"	"    23.54"	"    25.84"	"    14.83"	"    18.34"	"    15.94"	"    19.45"	" 4.7340"	" 4.5574"	" 4.6919"	" 3.8910"	" 4.1981"	" 3.9958"	" 4.2824"	"Tery_4406"	"gene4449"	"CDS"	6788229	6788843	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53394.1"
"Tery_2110"	282.943289641379	0.518720511019304	0.241398584247564	2.14881339356711	0.0316491952583838	0.208272123635816	224	456	348	148	235	487	211	"    61.43"	"    70.15"	"    63.76"	"    48.76"	"    42.68"	"    87.24"	"    59.48"	" 5.9412"	" 6.1325"	" 5.9949"	" 5.6080"	" 5.4159"	" 6.4471"	" 5.8945"	"Tery_2110"	"gene2128"	"CDS"	3295678	3296571	"-"	"CP000393.1"	"sulfotransferase"	"PFAM: sulfotransferase~KEGG: noc:Noc_0082 sulfotransferase"	"InterPro:IPR000863,NCBI_GP:ABG51346.1"
"Tery_2939"	2164.67416502116	0.472777718094901	0.220934927748905	2.13989577343885	0.0323631907645287	0.211912168013325	1916	2834	2839	1228	1700	3578	1706	"   525.46"	"   435.95"	"   520.20"	"   404.59"	"   308.77"	"   640.97"	"   480.90"	" 9.0375"	" 8.7681"	" 9.0229"	" 8.6603"	" 8.2704"	" 9.3241"	" 8.9096"	"Tery_2939"	"gene2961"	"CDS"	4566590	4569898	"-"	"CP000393.1"	"DNA-directed RNA polymerase%2C beta subunit"	"KEGG: ava:Ava_4207 DNA-directed RNA polymerase beta subunit~TIGRFAM: DNA-directed RNA polymerase%2C beta subunit~PFAM: RNA polymerase Rpb2%2C domain 6  RNA polymerase Rpb2%2C domain 7  RNA polymerase Rpb2%2C domain 2  RNA polymerase beta subunit  RNA polymerase Rpb2%2C domain 3"	"InterPro:IPR007120,InterPro:IPR007121,InterPro:IPR007641,InterPro:IPR007642,InterPro:IPR007644,InterPro:IPR007645,InterPro:IPR010243,NCBI_GP:ABG52103.1"
"Tery_4387"	1020.329484525	0.471679771256146	0.220547688819738	2.13867474096121	0.0324620196807931	0.211912168013325	770	1784	1421	462	1137	1237	841	"   211.17"	"   274.43"	"   260.37"	"   152.21"	"   206.51"	"   221.60"	"   237.07"	" 7.7223"	" 8.1004"	" 8.0245"	" 7.2501"	" 7.6901"	" 7.7919"	" 7.8892"	"Tery_4387"	"gene4430"	"CDS"	6758620	6759363	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG53376.1"
"Tery_0985"	6419.81739110606	0.532928231551491	0.249673754178459	2.1344984109566	0.0328020035899306	0.212480491536645	4233	11079	7602	3370	4714	12131	5095	"  1160.90"	"  1704.27"	"  1392.93"	"  1110.31"	"   856.19"	"  2173.16"	"  1436.21"	"10.1810"	"10.7349"	"10.4439"	"10.1168"	" 9.7418"	"11.0856"	"10.4881"	"Tery_0985"	"gene991"	"CDS"	1549118	1549912	"+"	"CP000393.1"	"Phycobilisome linker polypeptide"	"PFAM: Phycobilisome linker polypeptide CpcD phycobilisome linker-like~KEGG: gvi:glr1265 phycoerythrin-associated linker protein"	"InterPro:IPR001297,InterPro:IPR008213,NCBI_GP:ABG50365.1"
