""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_0213"	416.009288648845	-0.403711067150824	0.21449690100611	-1.88213006927929	0.0598183575923198	0.297230052880918	326	517	447	383	528	478	281	"    89.41"	"    79.53"	"    81.90"	"   126.19"	"    95.90"	"    85.63"	"    79.21"	" 6.50"	" 6.33"	" 6.37"	" 6.99"	" 6.60"	" 6.44"	" 6.33"	"Tery_0213"	"gene214"	"CDS"	324132	325088	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ana:alr4086 unknown protein"	"NCBI_GP:ABG49702.1"
"Tery_2125"	141.971209614467	-0.492201801359195	0.261633695307592	-1.88126304136986	0.0599361458906061	0.297412875284197	123	148	139	127	192	156	110	"    33.73"	"    22.77"	"    25.47"	"    41.84"	"    34.87"	"    27.95"	"    31.01"	" 5.12"	" 4.57"	" 4.73"	" 5.42"	" 5.16"	" 4.86"	" 5.00"	"Tery_2125"	"gene2143"	"CDS"	3321810	3322571	"-"	"CP000393.1"	"protein of unknown function DUF28"	"PFAM: protein of unknown function DUF28~KEGG: ava:Ava_1228 hypothetical protein"	"InterPro:IPR002876,NCBI_GP:ABG51360.1"
"Tery_0155"	70.5702155858973	-0.628877648518089	0.335065379111106	-1.87688041714855	0.0605344854107385	0.299335508550768	67	61	78	52	139	62	45	"    18.37"	"     9.38"	"    14.29"	"    17.13"	"    25.25"	"    11.11"	"    12.68"	" 4.28"	" 3.38"	" 3.93"	" 4.18"	" 4.71"	" 3.60"	" 3.77"	"Tery_0155"	"gene154"	"CDS"	228600	228776	"-"	"CP000393.1"	"transposase"	"KEGG: rfe:RF_0383 transposase"	"NCBI_GP:ABG49649.1"
"Tery_3407"	75.3286430981539	-0.560239371960814	0.298520236777087	-1.87672158514051	0.0605562626366662	0.299335508550768	51	94	65	49	127	109	58	"    13.99"	"    14.46"	"    11.91"	"    16.14"	"    23.07"	"    19.53"	"    16.35"	" 3.91"	" 3.95"	" 3.69"	" 4.10"	" 4.59"	" 4.36"	" 4.12"	"Tery_3407"	"gene3436"	"CDS"	5216566	5217576	"+"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter related~SMART: ATPase~KEGG: ava:Ava_2682 ABC transporter-like"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,NCBI_GP:ABG52508.1"
"Tery_4279"	79.9219372275351	-0.69494923681732	0.370578682870939	-1.87530818403645	0.0607503381142018	0.29983231391848	49	64	77	50	129	74	113	"    13.44"	"     9.85"	"    14.11"	"    16.47"	"    23.43"	"    13.26"	"    31.85"	" 3.85"	" 3.44"	" 3.92"	" 4.13"	" 4.61"	" 3.83"	" 5.04"	"Tery_4279"	"gene4321"	"CDS"	6600206	6601207	"-"	"CP000393.1"	"UDP-galactose 4-epimerase"	"TIGRFAM: UDP-glucose 4-epimerase~PFAM: NAD-dependent epimerase/dehydratase 3-beta hydroxysteroid dehydrogenase/isomerase  polysaccharide biosynthesis protein CapD  dTDP-4-dehydrorhamnose reductase  Male sterility-like~KEGG: ava:Ava_1957 UDP-glucose 4-epimerase"	"InterPro:IPR000205,InterPro:IPR001509,InterPro:IPR002225,InterPro:IPR003869,InterPro:IPR005886,InterPro:IPR005913,InterPro:IPR013120,NCBI_GP:ABG53276.1"
"Tery_1463"	133.830559505325	-0.454732432004182	0.243187807693817	-1.86988170301986	0.0615002471781884	0.302314468056637	93	164	167	115	202	135	89	"    25.51"	"    25.23"	"    30.60"	"    37.89"	"    36.69"	"    24.18"	"    25.09"	" 4.73"	" 4.71"	" 4.98"	" 5.28"	" 5.24"	" 4.65"	" 4.71"	"Tery_1463"	"gene1471"	"CDS"	2221744	2222886	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50753.1"
"Tery_4348"	2656.89683636193	-0.471122858449422	0.252321975941641	-1.86714952865773	0.0618807095038716	0.30256453435182	2096	2910	2677	2589	3016	3844	1670	"   574.83"	"   447.64"	"   490.51"	"   852.99"	"   547.79"	"   688.62"	"   470.75"	" 9.17"	" 8.81"	" 8.94"	" 9.74"	" 9.10"	" 9.43"	" 8.88"	"Tery_4348"	"gene4390"	"CDS"	6703129	6704442	"+"	"CP000393.1"	"L-threonine synthase"	"TIGRFAM: threonine synthase~PFAM: Pyridoxal-5'-phosphate-dependent enzyme%2C beta subunit~KEGG: ana:alr3293 threonine synthase"	"InterPro:IPR001926,InterPro:IPR004450,NCBI_GP:ABG53340.1"
"Tery_0232"	902.584128724174	-0.359469127779778	0.19306962275923	-1.86186269306621	0.0626224468293153	0.305784075475061	753	1195	912	726	1310	989	610	"   206.51"	"   183.83"	"   167.11"	"   239.19"	"   237.93"	"   177.17"	"   171.95"	" 7.70"	" 7.53"	" 7.39"	" 7.91"	" 7.90"	" 7.48"	" 7.43"	"Tery_0232"	"gene233"	"CDS"	361712	362587	"+"	"CP000393.1"	"4-hydroxybenzoate octaprenyltransferase"	"TIGRFAM: 4-hydroxybenzoate polyprenyl transferase~PFAM: UbiA prenyltransferase~KEGG: ava:Ava_3531 4-hydroxybenzoate octaprenyltransferase"	"InterPro:IPR000537,InterPro:IPR006370,NCBI_GP:ABG49720.1"
"Tery_0156"	211.835001124758	-0.410970725448855	0.221231409444556	-1.85765089360808	0.0632186062165574	0.307876289160741	147	278	218	178	281	268	156	"    40.31"	"    42.76"	"    39.94"	"    58.65"	"    51.04"	"    48.01"	"    43.97"	" 5.37"	" 5.45"	" 5.36"	" 5.90"	" 5.70"	" 5.61"	" 5.49"	"Tery_0156"	"gene155"	"CDS"	230297	232696	"-"	"CP000393.1"	"transglutaminase-like"	"PFAM: transglutaminase-like~KEGG: ana:alr0103 hypothetical protein"	"InterPro:IPR002931,NCBI_GP:ABG49650.1"
"Tery_4389"	4542.66725840078	-0.429820631367432	0.231554480518258	-1.85623975146333	0.0634193923988681	0.308445044885621	2358	5413	4649	3546	5120	8295	3706	"   646.68"	"   832.68"	"   851.85"	"  1168.29"	"   929.94"	"  1485.97"	"  1044.67"	" 9.34"	" 9.70"	" 9.74"	"10.19"	" 9.86"	"10.54"	"10.03"	"Tery_4389"	"gene4432"	"CDS"	6761182	6762732	"+"	"CP000393.1"	"Radical SAM"	"PFAM: Radical SAM~KEGG: gvi:glr1291 probable Mg-protoporphyrin IX monomethyl ester oxidative cyclase"	"InterPro:IPR007197,NCBI_GP:ABG53378.1"
"Tery_0210"	473.778160816195	-0.366642456614387	0.197666886122438	-1.85485016639197	0.0636176259265333	0.308642657481531	382	607	509	383	685	489	343	"   104.76"	"    93.37"	"    93.27"	"   126.19"	"   124.42"	"    87.60"	"    96.69"	" 6.72"	" 6.56"	" 6.56"	" 6.99"	" 6.97"	" 6.47"	" 6.61"	"Tery_0210"	"gene211"	"CDS"	317874	319187	"-"	"CP000393.1"	"precorrin-6Y C5%2C15-methyltransferase (decarboxylating)"	"KEGG: syn:sll0099 precorrin-6y C5%2C 15-methyltransferase (decarboxylating)~TIGRFAM: precorrin-6y C5%2C15-methyltransferase (decarboxylating)%2C CbiE subunit precorrin-6Y C5%2C15-methyltransferase (decarboxylating)%2C CbiT subunit~PFAM: Uroporphyrin-III C/tetrapyrrole (Corrin/Porphyrin) methyltransferase"	"InterPro:IPR000051,InterPro:IPR000878,InterPro:IPR012818,NCBI_GP:ABG49699.1"
"Tery_3053"	233.846534095746	-0.402822665862466	0.217310196795226	-1.85367585968389	0.0637855473820608	0.30899806066877	173	303	277	191	357	220	165	"    47.45"	"    46.61"	"    50.76"	"    62.93"	"    64.84"	"    39.41"	"    46.51"	" 5.60"	" 5.57"	" 5.69"	" 6.00"	" 6.04"	" 5.34"	" 5.57"	"Tery_3053"	"gene3079"	"CDS"	4712276	4713025	"-"	"CP000393.1"	"protein of unknown function DUF140"	"PFAM: protein of unknown function DUF140~KEGG: ava:Ava_1687 protein of unknown function DUF140"	"InterPro:IPR003453,NCBI_GP:ABG52201.1"
"Tery_2525"	493.359304205255	-0.368997824480907	0.199250836062437	-1.85192610366401	0.0640364349391042	0.309804728717247	336	675	602	391	746	508	336	"    92.15"	"   103.83"	"   110.31"	"   128.82"	"   135.49"	"    91.00"	"    94.71"	" 6.54"	" 6.71"	" 6.80"	" 7.02"	" 7.09"	" 6.52"	" 6.58"	"Tery_2525"	"gene2547"	"CDS"	3893600	3894544	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr1045 unknown protein"	"NCBI_GP:ABG51730.1"
"Tery_1702"	65.2237005395566	-0.547254672875792	0.295813619671849	-1.8499982302467	0.0643138046657428	0.310649450526404	48	76	72	60	96	61	49	"    13.16"	"    11.69"	"    13.19"	"    19.77"	"    17.44"	"    10.93"	"    13.81"	" 3.82"	" 3.67"	" 3.83"	" 4.38"	" 4.20"	" 3.58"	" 3.89"	"Tery_1702"	"gene1712"	"CDS"	2586415	2586891	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50967.1"
"Tery_2515"	451.126018128738	-0.439041906538474	0.237379293688454	-1.84953750479471	0.0643802374320789	0.310649450526404	375	482	543	388	672	386	341	"   102.84"	"    74.15"	"    99.50"	"   127.83"	"   122.05"	"    69.15"	"    96.12"	" 6.70"	" 6.23"	" 6.65"	" 7.01"	" 6.94"	" 6.13"	" 6.60"	"Tery_2515"	"gene2537"	"CDS"	3882122	3883555	"-"	"CP000393.1"	"asparagine synthase"	"PFAM: asparagine synthase~KEGG: rba:RB4577 asparagine synthetase [glutamine-hydrolyzing] 1"	"InterPro:IPR001962,NCBI_GP:ABG51721.1"
"Tery_4244"	129.9706446767	-0.465339887037353	0.251916164784565	-1.84720137921798	0.0647179595764861	0.311869222526059	98	192	133	117	199	106	88	"    26.88"	"    29.54"	"    24.37"	"    38.55"	"    36.14"	"    18.99"	"    24.81"	" 4.80"	" 4.93"	" 4.67"	" 5.31"	" 5.22"	" 4.32"	" 4.69"	"Tery_4244"	"gene4286"	"CDS"	6551969	6552832	"+"	"CP000393.1"	"Chromosome segregation ATPase-like protein"	"KEGG: cal:orf19.2410 involved in vesicular transport"	"NCBI_GP:ABG53244.1"
"Tery_4313"	1633.60365662286	-0.373666187083166	0.202499087328272	-1.84527343808426	0.0649977723401341	0.312480075571209	1148	2065	1656	1305	2093	2422	1149	"   314.84"	"   317.66"	"   303.43"	"   429.96"	"   380.15"	"   433.88"	"   323.89"	" 8.30"	" 8.32"	" 8.25"	" 8.75"	" 8.57"	" 8.76"	" 8.34"	"Tery_4313"	"gene4355"	"CDS"	6650853	6652016	"-"	"CP000393.1"	"ferrochelatase"	"PFAM: ferrochelatase~KEGG: ana:alr3751 ferrochelatase"	"InterPro:IPR001015,NCBI_GP:ABG53308.1"
"Tery_0266"	2460.07860554293	-0.337433702190313	0.183294021487825	-1.84094221650719	0.065630026958451	0.314202684473836	1823	3001	2530	1854	3256	3441	1868	"   499.96"	"   461.64"	"   463.58"	"   610.83"	"   591.38"	"   616.42"	"   526.56"	" 8.97"	" 8.85"	" 8.86"	" 9.26"	" 9.21"	" 9.27"	" 9.04"	"Tery_0266"	"gene268"	"CDS"	411099	411773	"-"	"CP000393.1"	"transcription antitermination protein nusG"	"KEGG: ava:Ava_2551 transcription antitermination protein NusG~TIGRFAM: transcription termination/antitermination factor NusG~PFAM: transcription antitermination protein NusG KOW~SMART: NGN  KOW (Kyrpides%2C Ouzounis%2C Woese) motif"	"InterPro:IPR001062,InterPro:IPR005824,InterPro:IPR006645,InterPro:IPR006646,NCBI_GP:ABG49749.1"
"Tery_1771"	344.593131496224	-0.399007604368369	0.216738170421207	-1.84096600793917	0.0656265401803108	0.314202684473836	217	433	411	292	451	400	273	"    59.51"	"    66.61"	"    75.31"	"    96.20"	"    81.91"	"    71.66"	"    76.95"	" 5.92"	" 6.08"	" 6.25"	" 6.60"	" 6.37"	" 6.18"	" 6.28"	"Tery_1771"	"gene1782"	"CDS"	2695073	2697295	"-"	"CP000393.1"	"SMP-30/Gluconolaconase/LRE-like region"	"PFAM: SMP-30/Gluconolaconase/LRE-like region~KEGG: sso:SSO2705 regucalcin homolog"	"InterPro:IPR005479,InterPro:IPR005511,InterPro:IPR011761,InterPro:IPR013658,NCBI_GP:ABG51031.1"
"Tery_3044"	64.8147460976358	-0.647445312991716	0.352481524239767	-1.83682056637756	0.0662363887515305	0.316425204196864	69	67	60	66	109	34	41	"    18.92"	"    10.31"	"    10.99"	"    21.74"	"    19.80"	"     6.09"	"    11.56"	" 4.32"	" 3.50"	" 3.58"	" 4.51"	" 4.38"	" 2.83"	" 3.65"	"Tery_3044"	"gene3070"	"CDS"	4698377	4698835	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_B0254 hypothetical protein"	"NCBI_GP:ABG52193.1"
"Tery_3487"	934.405140110609	-0.501273362236484	0.273017048086612	-1.83605150575601	0.0663500394671086	0.316425204196864	853	1037	829	989	1045	1110	613	"   233.94"	"   159.52"	"   151.90"	"   325.84"	"   189.80"	"   198.85"	"   172.80"	" 7.88"	" 7.33"	" 7.26"	" 8.35"	" 7.58"	" 7.64"	" 7.44"	"Tery_3487"	"gene3517"	"CDS"	5367357	5372069	"+"	"CP000393.1"	"filamentous haemagglutinin family outer membrane protein"	"TIGRFAM: filamentous haemagglutinin family outer membrane protein~PFAM: surface antigen (D15)  filamentous haemagglutinin-like surface antigen variable number Polypeptide-transport-associated%2C ShlB-type~KEGG: ava:Ava_4426 surface antigen variable number"	"InterPro:IPR000184,InterPro:IPR008638,InterPro:IPR010827,InterPro:IPR013686,NCBI_GP:ABG52577.1"
"Tery_0165"	227.446306147678	-0.41589368662292	0.227479450513538	-1.82826925985637	0.0675091509320318	0.320275971863593	135	273	268	175	313	305	182	"    37.02"	"    42.00"	"    49.11"	"    57.66"	"    56.85"	"    54.64"	"    51.30"	" 5.25"	" 5.43"	" 5.65"	" 5.87"	" 5.85"	" 5.80"	" 5.71"	"Tery_0165"	"gene164"	"CDS"	248855	249184	"+"	"CP000393.1"	"DNA recombination protein%2C RuvA"	"PFAM: DNA recombination protein%2C RuvA~KEGG: ava:Ava_2820 Holliday junction DNA helicase motor protein"	"InterPro:IPR000085,NCBI_GP:ABG49659.1"
"Tery_3516"	197.640982822218	-0.409424011761865	0.224688618516226	-1.82218402723544	0.0684270673400818	0.322961685440592	162	276	203	164	307	183	129	"    44.43"	"    42.46"	"    37.20"	"    54.03"	"    55.76"	"    32.78"	"    36.36"	" 5.51"	" 5.44"	" 5.26"	" 5.78"	" 5.83"	" 5.08"	" 5.22"	"Tery_3516"	"gene3546"	"CDS"	5419868	5420236	"-"	"CP000393.1"	"protein of unknown function DUF156"	"PFAM: protein of unknown function DUF156~KEGG: syn:sll0176 hypothetical protein"	"InterPro:IPR003735,NCBI_GP:ABG52606.1"
"Tery_0258"	953.480126846855	-0.348478225172754	0.191835363349916	-1.81654841467949	0.0692862882908953	0.325357683044552	786	1184	979	754	1331	1095	703	"   215.56"	"   182.13"	"   179.38"	"   248.42"	"   241.75"	"   196.16"	"   198.17"	" 7.76"	" 7.52"	" 7.49"	" 7.96"	" 7.92"	" 7.62"	" 7.64"	"Tery_0258"	"gene260"	"CDS"	401698	402621	"+"	"CP000393.1"	"asparaginase"	"PFAM: peptidase T2%2C asparaginase 2~KEGG: ava:Ava_1775 peptidase T2%2C asparaginase 2"	"InterPro:IPR000246,NCBI_GP:ABG49742.1"
"Tery_0833"	50.1339444730654	-0.616307365097115	0.339277315784982	-1.81652983097668	0.0692891362039324	0.325357683044552	29	79	43	49	72	53	36	"     7.95"	"    12.15"	"     7.88"	"    16.14"	"    13.08"	"     9.49"	"    10.15"	" 3.16"	" 3.72"	" 3.15"	" 4.10"	" 3.82"	" 3.39"	" 3.48"	"Tery_0833"	"gene839"	"CDS"	1322985	1323788	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all3713 unknown protein"	"NCBI_GP:ABG50247.1"
"Tery_2588"	604.800062881003	-0.567762161044755	0.313034699375878	-1.81373554489885	0.0697184499442849	0.325787628457963	542	645	448	632	652	930	369	"   148.64"	"    99.22"	"    82.09"	"   208.22"	"   118.42"	"   166.60"	"   104.02"	" 7.23"	" 6.65"	" 6.38"	" 7.71"	" 6.90"	" 7.39"	" 6.71"	"Tery_2588"	"gene2609"	"CDS"	3989526	3990599	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51785.1"
"Tery_3515"	106.084799851314	-0.555825428514407	0.306489023025292	-1.81352474887343	0.069750925005855	0.325787628457963	78	161	102	67	225	86	69	"    21.39"	"    24.77"	"    18.69"	"    22.07"	"    40.87"	"    15.41"	"    19.45"	" 4.48"	" 4.69"	" 4.30"	" 4.53"	" 5.39"	" 4.04"	" 4.35"	"Tery_3515"	"gene3545"	"CDS"	5419224	5419640	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:alr4045 hypothetical protein"	"NCBI_GP:ABG52605.1"
"Tery_4411"	274.302858800401	-0.407695753233214	0.224867512703749	-1.81304870735299	0.0698243092582835	0.325787628457963	242	339	271	232	397	279	191	"    66.37"	"    52.15"	"    49.66"	"    76.44"	"    72.11"	"    49.98"	"    53.84"	" 6.07"	" 5.73"	" 5.66"	" 6.27"	" 6.19"	" 5.67"	" 5.78"	"Tery_4411"	"gene4454"	"CDS"	6795230	6797050	"+"	"CP000393.1"	"serine/threonine protein kinase"	"PFAM: protein kinase~SMART: Serine/threonine protein kinase~KEGG: ana:alr3706 serine/threonine kinase"	"InterPro:IPR000719,InterPro:IPR002290,InterPro:IPR008271,NCBI_GP:ABG53399.1"
"Tery_0359"	49.3983812056602	-0.622722219306861	0.343871999046927	-1.81091284266469	0.070154344277199	0.326912122063293	27	51	64	48	68	63	33	"     7.40"	"     7.85"	"    11.73"	"    15.81"	"    12.35"	"    11.29"	"     9.30"	" 3.07"	" 3.14"	" 3.67"	" 4.07"	" 3.74"	" 3.62"	" 3.36"	"Tery_0359"	"gene362"	"CDS"	551971	553365	"+"	"CP000393.1"	"multicopper oxidase%2C type 3"	"PFAM: multicopper oxidase%2C type 1  multicopper oxidase%2C type 2  multicopper oxidase%2C type 3~KEGG: tth:TTC1370 laccase"	"InterPro:IPR001117,InterPro:IPR002355,InterPro:IPR011706,InterPro:IPR011707,NCBI_GP:ABG49828.1"
"Tery_3219"	79.7627046368839	-0.522492605500517	0.289181769212537	-1.80679648970716	0.0707940162455694	0.328226802593095	68	93	89	72	128	59	55	"    18.65"	"    14.31"	"    16.31"	"    23.72"	"    23.25"	"    10.57"	"    15.50"	" 4.30"	" 3.94"	" 4.11"	" 4.63"	" 4.60"	" 3.53"	" 4.04"	"Tery_3219"	"gene3247"	"CDS"	4925465	4926214	"+"	"CP000393.1"	"ABC transporter related"	"PFAM: ABC transporter related~SMART: ATPase~KEGG: ana:all3575 putative manganese transport system ATP-binding protein"	"InterPro:IPR001687,InterPro:IPR003439,InterPro:IPR003593,NCBI_GP:ABG52337.1"
"Tery_2592"	126.018393172204	-0.588633572796664	0.326453346593986	-1.80311698114939	0.0713698448132422	0.329233756475158	130	110	122	140	159	116	80	"    35.65"	"    16.92"	"    22.35"	"    46.13"	"    28.88"	"    20.78"	"    22.55"	" 5.20"	" 4.16"	" 4.55"	" 5.56"	" 4.90"	" 4.44"	" 4.56"	"Tery_2592"	"gene2613"	"CDS"	4003106	4003387	"+"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG51789.1"
"Tery_1237"	88.2067205503686	-0.495822621249279	0.275428674957583	-1.800185188872	0.0718314017176185	0.3297605508312	71	102	96	68	147	84	65	"    19.47"	"    15.69"	"    17.59"	"    22.40"	"    26.70"	"    15.05"	"    18.32"	" 4.36"	" 4.06"	" 4.22"	" 4.55"	" 4.79"	" 4.00"	" 4.27"	"Tery_1237"	"gene1244"	"CDS"	1917668	1919488	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: cfa:485793 similar to Heat shock 70 kDa protein 12B"	"NCBI_GP:ABG50587.1"
"Tery_4942"	639.462190666049	-0.378682369041029	0.210366228093578	-1.80011008645636	0.0718432572616994	0.3297605508312	467	878	737	482	1027	571	477	"   128.07"	"   135.06"	"   135.04"	"   158.80"	"   186.53"	"   102.29"	"   134.46"	" 7.01"	" 7.09"	" 7.09"	" 7.32"	" 7.55"	" 6.69"	" 7.08"	"Tery_4942"	"gene4986"	"CDS"	7530485	7531666	"-"	"CP000393.1"	"cell cycle protein"	"PFAM: cell cycle protein~KEGG: ava:Ava_1521 cell cycle protein"	"InterPro:IPR001182,NCBI_GP:ABG53856.1"
"Tery_3174"	447.483041814949	-0.424107491409317	0.235911648645339	-1.79773866125154	0.0722184317146005	0.33034561287271	429	493	463	400	644	449	279	"   117.65"	"    75.84"	"    84.84"	"   131.79"	"   116.97"	"    80.43"	"    78.65"	" 6.89"	" 6.26"	" 6.42"	" 7.05"	" 6.88"	" 6.35"	" 6.32"	"Tery_3174"	"gene3202"	"CDS"	4847767	4848852	"-"	"CP000393.1"	"L-alanine dehydrogenase"	"TIGRFAM: alanine dehydrogenase~PFAM: alanine dehydrogenase/PNT-like~KEGG: ava:Ava_0176 alanine dehydrogenase and pyridine nucleotide transhydrogenase"	"InterPro:IPR000205,InterPro:IPR007698,InterPro:IPR007886,InterPro:IPR008141,InterPro:IPR008143,NCBI_GP:ABG52301.1"
"Tery_3886"	2254.71147778632	-0.335771429269582	0.18678886143402	-1.79759877913378	0.0722406119653557	0.33034561287271	1571	3021	2528	1676	3264	2431	1832	"   430.85"	"   464.72"	"   463.21"	"   552.19"	"   592.83"	"   435.49"	"   516.41"	" 8.75"	" 8.86"	" 8.86"	" 9.11"	" 9.21"	" 8.77"	" 9.02"	"Tery_3886"	"gene3924"	"CDS"	6010625	6011098	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2074 hypothetical protein"	"NCBI_GP:ABG52923.1"
"Tery_1118"	230.07923878983	-0.425527730457479	0.237260986427865	-1.79350063769061	0.0728929087629284	0.330856317648298	176	304	228	194	324	306	136	"    48.27"	"    46.76"	"    41.78"	"    63.92"	"    58.85"	"    54.82"	"    38.34"	" 5.62"	" 5.58"	" 5.42"	" 6.02"	" 5.90"	" 5.80"	" 5.30"	"Tery_1118"	"gene1124"	"CDS"	1760505	1761014	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0785 hypothetical protein"	"NCBI_GP:ABG50480.1"
"Tery_1672"	83.3141291924046	-0.521461524933504	0.29072996702623	-1.79362839774428	0.0728725007883896	0.330856317648298	51	117	76	62	130	121	57	"    13.99"	"    18.00"	"    13.93"	"    20.43"	"    23.61"	"    21.68"	"    16.07"	" 3.91"	" 4.25"	" 3.90"	" 4.42"	" 4.62"	" 4.50"	" 4.09"	"Tery_1672"	"gene1682"	"CDS"	2546360	2547577	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: syn:slr0386 hypothetical protein"	"NCBI_GP:ABG50943.1"
"Tery_1857"	149.506452769821	-0.415792780556778	0.231561194773225	-1.79560647440939	0.0725571254724362	0.330856317648298	109	190	164	119	221	175	104	"    29.89"	"    29.23"	"    30.05"	"    39.21"	"    40.14"	"    31.35"	"    29.32"	" 4.95"	" 4.92"	" 4.96"	" 5.33"	" 5.36"	" 5.02"	" 4.92"	"Tery_1857"	"gene1868"	"CDS"	2841315	2842685	"+"	"CP000393.1"	"cell envelope-related transcriptional attenuator"	"TIGRFAM: cell envelope-related function transcriptional attenuator%2C LytR/CpsA family~PFAM: cell envelope-related transcriptional attenuator~KEGG: ava:Ava_2679 cell envelope-related transcriptional attenuator"	"InterPro:IPR004474,NCBI_GP:ABG51113.1"
"Tery_0609"	216.832508906965	-0.400634440139698	0.223489690289494	-1.79263052188556	0.073032022651872	0.331078502688486	184	259	236	179	321	229	144	"    50.46"	"    39.84"	"    43.24"	"    58.97"	"    58.30"	"    41.02"	"    40.59"	" 5.69"	" 5.35"	" 5.47"	" 5.91"	" 5.89"	" 5.39"	" 5.38"	"Tery_0609"	"gene614"	"CDS"	986538	987218	"-"	"CP000393.1"	"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase"	"TIGRFAM: 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase~PFAM: 4-diphosphocytidyl-2C-methyl-D-erythritol synthase~KEGG: ana:all5167 4-diphosphocytidyl-2C-methyl-D-erythritol synthase"	"InterPro:IPR001228,NCBI_GP:ABG50053.1"
"Tery_3371"	196.451461113033	-0.411278248506886	0.229672761755852	-1.79071408103711	0.0733391889189751	0.331510023463084	139	234	206	141	289	279	143	"    38.12"	"    36.00"	"    37.75"	"    46.45"	"    52.49"	"    49.98"	"    40.31"	" 5.29"	" 5.21"	" 5.28"	" 5.57"	" 5.74"	" 5.67"	" 5.37"	"Tery_3371"	"gene3400"	"CDS"	5168831	5170021	"-"	"CP000393.1"	"glycosyl transferase%2C family 2"	"PFAM: glycosyl transferase%2C family 2 TPR repeat Tetratricopeptide TPR_2~SMART: Tetratricopeptide region~KEGG: ava:Ava_2131 glycosyl transferase%2C family 2"	"InterPro:IPR001173,InterPro:IPR001440,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG52473.1"
"Tery_4802"	324.929805223462	-0.412328093889925	0.230306170544584	-1.79034757477374	0.0733980525804703	0.331510023463084	283	381	318	290	425	353	240	"    77.61"	"    58.61"	"    58.27"	"    95.55"	"    77.19"	"    63.24"	"    67.65"	" 6.30"	" 5.90"	" 5.89"	" 6.59"	" 6.29"	" 6.01"	" 6.10"	"Tery_4802"	"gene4846"	"CDS"	7381867	7383324	"+"	"CP000393.1"	"23S rRNA (uracil-5-)-methyltransferase RumA"	"TIGRFAM: RNA methyltransferase%2C TrmA family~PFAM: deoxyribonuclease/rho motif-related TRAM (Uracil-5)-methyltransferase~KEGG: ana:alr3654 putative RNA methyltransferase"	"InterPro:IPR000051,InterPro:IPR001566,InterPro:IPR002792,InterPro:IPR010280,NCBI_GP:ABG53752.1"
"Tery_3996"	415.960537985234	-0.433368443842056	0.242175142914312	-1.78948358872402	0.0735369681650586	0.331696041354434	349	561	352	362	567	537	258	"    95.71"	"    86.30"	"    64.50"	"   119.27"	"   102.98"	"    96.20"	"    72.73"	" 6.60"	" 6.45"	" 6.03"	" 6.91"	" 6.70"	" 6.60"	" 6.20"	"Tery_3996"	"gene4035"	"CDS"	6180637	6185721	"-"	"CP000393.1"	"Tetratricopeptide TPR_2"	"PFAM: TPR repeat Tetratricopeptide TPR_2~SMART: RNA-processing protein%2C HAT helix Tetratricopeptide region~KEGG: mma:MM0178 hypothetical protein"	"InterPro:IPR001440,InterPro:IPR003107,InterPro:IPR011595,InterPro:IPR013026,InterPro:IPR013105,NCBI_GP:ABG53019.1"
