""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"HFe_d5_rep1_RAW"	"HFe_d5_rep2_RAW"	"HFe_d5_rep3_RAW"	"LFe_d5_rep1_RAW"	"LFe_d5_rep2_RAW"	"MFe_d5_rep1_RAW"	"MFe_d5_rep2_RAW"	"HFe_d5_rep1_CPM"	"HFe_d5_rep2_CPM"	"HFe_d5_rep3_CPM"	"LFe_d5_rep1_CPM"	"LFe_d5_rep2_CPM"	"MFe_d5_rep1_CPM"	"MFe_d5_rep2_CPM"	"HFe_d5_rep1_logCPM"	"HFe_d5_rep2_logCPM"	"HFe_d5_rep3_logCPM"	"LFe_d5_rep1_logCPM"	"LFe_d5_rep2_logCPM"	"MFe_d5_rep1_logCPM"	"MFe_d5_rep2_logCPM"	"locus_tag"	"geneID"	"feature"	"start"	"end"	"strand"	"seqname"	"product"	"note"	"dbxref"
"Tery_1166"	2495.70670620637	-0.283653777186654	0.180747860619425	-1.56933407795018	0.116570115752367	0.78966365213	1753	3477	3020	1461	2788	3532	2250	"   480.76"	"   534.86"	"   553.36"	"   481.35"	"   506.38"	"   632.73"	"   634.24"	" 8.9092"	" 9.0631"	" 9.1121"	" 8.9110"	" 8.9841"	" 9.3055"	" 9.3089"	"Tery_1166"	"gene1172"	"CDS"	1826159	1827190	"+"	"CP000393.1"	"coproporphyrinogen oxidase"	"PFAM: coproporphyrinogen III oxidase~KEGG: ava:Ava_4581 coproporphyrinogen III oxidase"	"InterPro:IPR001260,NCBI_GP:ABG50527.1"
"Tery_1182"	4.78345699560804	-1.39135628633138	0.86167950375441	-1.61470277553211	0.106375076208556	0.78966365213	3	5	3	2	4	7	9	"     0.82"	"     0.77"	"     0.55"	"     0.66"	"     0.73"	"     1.25"	"     2.54"	"-0.2640"	"-0.3600"	"-0.8373"	"-0.5801"	"-0.4412"	" 0.3380"	" 1.3488"	"Tery_1182"	"gene1188"	"CDS"	1852807	1853136	"-"	"CP000393.1"	"hypothetical protein"	NA	"NCBI_GP:ABG50540.1"
"Tery_1450"	688.903234162493	-0.340812298003123	0.220111805160795	-1.54835992442184	0.1215356642632	0.78966365213	476	946	870	427	626	1163	558	"   130.54"	"   145.52"	"   159.41"	"   140.68"	"   113.70"	"   208.34"	"   157.29"	" 7.0285"	" 7.1852"	" 7.3167"	" 7.1364"	" 6.8292"	" 7.7029"	" 7.2974"	"Tery_1450"	"gene1458"	"CDS"	2188783	2191536	"-"	"CP000393.1"	"Hemolysin-type calcium-binding region"	"PFAM: Hemolysin-type calcium-binding region~KEGG: ava:Ava_0582 integrins alpha chain"	"InterPro:IPR001343,InterPro:IPR001917,NCBI_GP:ABG50740.1"
"Tery_1468"	117.602075548859	-0.450806260727498	0.277004385506742	-1.6274336592282	0.103645027676776	0.78966365213	88	146	153	62	99	230	92	"    24.13"	"    22.46"	"    28.03"	"    20.43"	"    17.98"	"    41.20"	"    25.93"	" 4.5936"	" 4.4899"	" 4.8096"	" 4.3531"	" 4.1692"	" 5.3650"	" 4.6973"	"Tery_1468"	"gene1476"	"CDS"	2227399	2227725	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0332 hypothetical protein"	"NCBI_GP:ABG50758.1"
"Tery_1541"	1770.56067179757	-0.319663894661331	0.202995732681856	-1.57473209135052	0.115318297093422	0.78966365213	1189	2725	2040	1079	1714	2789	1515	"   326.08"	"   419.18"	"   373.79"	"   355.50"	"   311.31"	"   499.62"	"   427.06"	" 8.3491"	" 8.7115"	" 8.5461"	" 8.4737"	" 8.2823"	" 8.9647"	" 8.7383"	"Tery_1541"	"gene1549"	"CDS"	2339841	2341994	"-"	"CP000393.1"	"Polyribonucleotide nucleotidyltransferase"	"KEGG: ava:Ava_3279 3' exoribonuclease~PFAM: 3' exoribonuclease  RNA binding S1  KH%2C type 1~SMART: KH"	"InterPro:IPR001247,InterPro:IPR003029,InterPro:IPR004087,InterPro:IPR004088,NCBI_GP:ABG50822.1"
"Tery_1699"	261.363731810183	-0.359352683241243	0.223282725553317	-1.60940656000473	0.107527471806106	0.78966365213	223	382	287	116	239	456	229	"    61.16"	"    58.76"	"    52.59"	"    38.22"	"    43.41"	"    81.69"	"    64.55"	" 5.9347"	" 5.8771"	" 5.7169"	" 5.2566"	" 5.4403"	" 6.3522"	" 6.0126"	"Tery_1699"	"gene1709"	"CDS"	2580918	2581874	"-"	"CP000393.1"	"Thioredoxin-disulfide reductase"	"PFAM: glucose-inhibited division protein A HI0933-like protein FAD-dependent pyridine nucleotide-disulphide oxidoreductase~KEGG: pmt:PMT1551 putative thioredoxin reductase"	"InterPro:IPR000103,InterPro:IPR000759,InterPro:IPR001100,InterPro:IPR002218,InterPro:IPR004792,InterPro:IPR013027,NCBI_GP:ABG50964.1"
"Tery_1890"	1049.28542270045	-0.351730572463494	0.219466222245715	-1.60266381251916	0.109008897024961	0.78966365213	625	1161	957	1065	1587	1463	646	"   171.41"	"   178.60"	"   175.35"	"   350.88"	"   288.24"	"   262.08"	"   182.10"	" 7.4214"	" 7.4806"	" 7.4542"	" 8.4549"	" 8.1712"	" 8.0339"	" 7.5087"	"Tery_1890"	"gene1901"	"CDS"	2897004	2898995	"-"	"CP000393.1"	"Integrin%2C beta chain-like"	"PFAM: von Willebrand factor%2C type A  Integrin%2C beta chain-like peptidase-like~KEGG: ssc:396943 CD18 leukocyte adhesion molecule"	"InterPro:IPR001169,InterPro:IPR002035,InterPro:IPR002369,InterPro:IPR007280,NCBI_GP:ABG51146.1"
"Tery_R0020"	4739.27688915444	-2.52932372347209	1.58672652243951	-1.59405145606528	0.110924510373478	0.78966365213	3181	269	1773	2841	1867	988	16139	"   872.39"	"    41.38"	"   324.87"	"   936.02"	"   339.10"	"   176.99"	"  4549.35"	" 9.7688"	" 5.3712"	" 8.3438"	" 9.8704"	" 8.4056"	" 7.4676"	"12.1514"	"Tery_R0020"	"gene2158"	"tRNA"	3343975	3344047	"-"	"CP000393.1"	"tRNA-Thr"	NA	NA
"Tery_2177"	394.284173563443	-0.364742596044629	0.226960039971157	-1.60707847994291	0.108037153399045	0.78966365213	340	461	381	271	452	616	314	"    93.25"	"    70.92"	"    69.81"	"    89.29"	"    82.10"	"   110.35"	"    88.51"	" 6.5431"	" 6.1482"	" 6.1256"	" 6.4805"	" 6.3594"	" 6.7861"	" 6.4680"	"Tery_2177"	"gene2196"	"CDS"	3400076	3401407	"-"	"CP000393.1"	"dihydroorotase%2C multifunctional complex type"	"KEGG: ava:Ava_0120 dihydroorotase~TIGRFAM: dihydroorotase%2C multifunctional complex type~PFAM: amidohydrolase"	"InterPro:IPR002195,InterPro:IPR004722,InterPro:IPR005847,InterPro:IPR006680,NCBI_GP:ABG51408.1"
"Tery_2202"	4414.55196798652	-0.405133216660819	0.249495246309685	-1.62381136576025	0.104416073594409	0.78966365213	2380	7189	5493	2211	4618	7626	3774	"   652.72"	"  1105.88"	"  1006.49"	"   728.45"	"   838.76"	"  1366.13"	"  1063.84"	" 9.3503"	"10.1110"	" 9.9751"	" 9.5087"	" 9.7121"	"10.4159"	"10.0551"	"Tery_2202"	"gene2221"	"CDS"	3432882	3433367	"-"	"CP000393.1"	"H+-transporting two-sector ATPase%2C B/B' subunit"	"PFAM: H+-transporting two-sector ATPase%2C B/B' subunit~KEGG: ava:Ava_2614 ATP synthase subunit B"	"InterPro:IPR002146,NCBI_GP:ABG51431.1"
"Tery_2296"	4.69153416040515	-1.45257456320889	0.921787292512482	-1.57582402687464	0.115066363546534	0.78966365213	2	4	2	5	7	9	4	"     0.55"	"     0.62"	"     0.37"	"     1.65"	"     1.27"	"     1.61"	"     1.13"	"-0.8404"	"-0.6773"	"-1.4094"	" 0.7289"	" 0.3577"	" 0.6980"	" 0.1859"	"Tery_2296"	"gene2316"	"CDS"	3566076	3566405	"+"	"CP000393.1"	"hypothetical protein"	NA	"InterPro:IPR003439,NCBI_GP:ABG51520.1"
"Tery_2301"	44.2006112290972	-0.553272946035923	0.34887275968415	-1.58588749243944	0.112764833587007	0.78966365213	33	49	31	38	64	64	35	"     9.05"	"     7.54"	"     5.68"	"    12.52"	"    11.62"	"    11.47"	"     9.87"	" 3.1796"	" 2.9160"	" 2.5085"	" 3.6473"	" 3.5403"	" 3.5204"	" 3.3039"	"Tery_2301"	"gene2321"	"CDS"	3568686	3568985	"-"	"CP000393.1"	"protein of unknown function UPF0016"	"PFAM: protein of unknown function UPF0016~KEGG: syn:ssr1558 hypothetical protein"	"InterPro:IPR001727,NCBI_GP:ABG51525.1"
"Tery_2368"	178.208080783077	-0.454095226850067	0.286234037162626	-1.586447339916	0.112637868833761	0.78966365213	142	213	148	133	229	320	112	"    38.94"	"    32.77"	"    27.12"	"    43.82"	"    41.59"	"    57.33"	"    31.57"	" 5.2837"	" 5.0345"	" 4.7617"	" 5.4538"	" 5.3786"	" 5.8413"	" 4.9810"	"Tery_2368"	"gene2388"	"CDS"	3657638	3658300	"-"	"CP000393.1"	"von Willebrand factor%2C type A"	"PFAM: von Willebrand factor%2C type A~KEGG: ava:Ava_1103 von Willebrand factor%2C type A"	"InterPro:IPR002035,NCBI_GP:ABG51588.1"
"Tery_2589"	784.605287613487	-0.32263414282544	0.202925363113646	-1.58991531603052	0.111853894803262	0.78966365213	598	870	854	615	932	1090	642	"   164.00"	"   133.83"	"   156.48"	"   202.62"	"   169.28"	"   195.26"	"   180.97"	" 7.3577"	" 7.0644"	" 7.2899"	" 7.6627"	" 7.4033"	" 7.6094"	" 7.4997"	"Tery_2589"	"gene2610"	"CDS"	3990853	3992991	"-"	"CP000393.1"	"glycogen debranching enzyme%2C putative"	"TIGRFAM: glycogen debranching enzyme%2C putative~PFAM: Amylo-alpha-1%2C6-glucosidase~KEGG: syf:Synpcc7942_1575 glycogen debranching enzyme"	"InterPro:IPR006451,InterPro:IPR006650,InterPro:IPR010401,NCBI_GP:ABG51786.1"
"Tery_2599"	424.393285192951	-0.404481445690076	0.247803276214573	-1.63226835362675	0.10262296682709	0.78966365213	297	532	497	312	387	739	321	"    81.45"	"    81.84"	"    91.07"	"   102.79"	"    70.29"	"   132.39"	"    90.49"	" 6.3481"	" 6.3549"	" 6.5090"	" 6.6838"	" 6.1355"	" 7.0487"	" 6.4998"	"Tery_2599"	"gene2620"	"CDS"	4015798	4017270	"-"	"CP000393.1"	"aldehyde dehydrogenase (acceptor)"	"PFAM: aldehyde dehydrogenase~KEGG: xtr:448267 MGC89020 protein"	"InterPro:IPR002086,NCBI_GP:ABG51795.1"
"Tery_2622"	267.337605653272	-0.357941263652864	0.223777442270241	-1.59954131221413	0.109700376808224	0.78966365213	150	283	189	300	497	277	184	"    41.14"	"    43.53"	"    34.63"	"    98.84"	"    90.27"	"    49.62"	"    51.87"	" 5.3627"	" 5.4444"	" 5.1144"	" 6.6272"	" 6.4963"	" 5.6332"	" 5.6970"	"Tery_2622"	"gene2643"	"CDS"	4056388	4057014	"-"	"CP000393.1"	"Exopolysaccharide synthesis%2C ExoD"	"PFAM: Exopolysaccharide synthesis%2C ExoD~KEGG: ava:Ava_0369 exopolysaccharide synthesis%2C ExoD"	"InterPro:IPR010331,NCBI_GP:ABG51817.1"
"Tery_2663"	1099.71453214243	-0.327743939018505	0.204941925188185	-1.59920396335478	0.109775289986753	0.78966365213	799	1405	1339	744	1059	1458	1084	"   219.13"	"   216.13"	"   245.35"	"   245.12"	"   192.34"	"   261.19"	"   305.56"	" 7.7757"	" 7.7558"	" 7.9387"	" 7.9374"	" 7.5876"	" 8.0290"	" 8.2554"	"Tery_2663"	"gene2684"	"CDS"	4127761	4127892	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_0031 hypothetical protein"	"NCBI_GP:ABG51856.1"
"Tery_2943"	1362.18062677758	-0.425807572608322	0.265561188753054	-1.60342546517323	0.108840752606228	0.78966365213	870	1542	1901	725	1591	1551	1620	"   238.60"	"   237.20"	"   348.32"	"   238.86"	"   288.97"	"   277.85"	"   456.65"	" 7.8985"	" 7.8900"	" 8.4443"	" 7.9001"	" 8.1748"	" 8.1182"	" 8.8350"	"Tery_2943"	"gene2965"	"CDS"	4575288	4575863	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: tel:tlr1926 hypothetical protein"	"NCBI_GP:ABG52107.1"
"Tery_3146"	11.691639666348	-0.920511918317319	0.587227756944044	-1.56755519035357	0.116984976558419	0.78966365213	5	13	12	7	15	14	17	"     1.37"	"     2.00"	"     2.20"	"     2.31"	"     2.72"	"     2.51"	"     4.79"	" 0.4660"	" 1.0070"	" 1.1433"	" 1.2118"	" 1.4512"	" 1.3323"	" 2.2637"	"Tery_3146"	"gene3172"	"CDS"	4802958	4803362	"-"	"CP000393.1"	"FHA domain containing protein"	"PFAM: Forkhead-associated~KEGG: tel:tll1329 ABC transporter ATP-binding protein"	"InterPro:IPR000253,NCBI_GP:ABG52276.1"
"Tery_3380"	3559.45975851938	-0.375680916992771	0.238072955119509	-1.57800753472475	0.114563878831849	0.78966365213	2568	4359	3351	3125	3997	5741	2422	"   704.27"	"   670.54"	"   614.01"	"  1029.59"	"   725.97"	"  1028.45"	"   682.73"	" 9.4600"	" 9.3892"	" 9.2621"	"10.0079"	" 9.5038"	"10.0063"	" 9.4152"	"Tery_3380"	"gene3409"	"CDS"	5181207	5183684	"+"	"CP000393.1"	"ATPase AAA-2"	"PFAM: UvrB/UvrC protein AAA ATPase%2C central region Clp%2C N terminal  ATPase associated with various cellular activities%2C AAA_5  ATPase AAA-2~SMART: ATPase~KEGG: syn:sll0020 ATP-dependent Clp protease ATPase subunit"	"InterPro:IPR001270,InterPro:IPR001943,InterPro:IPR003593,InterPro:IPR003959,InterPro:IPR004176,InterPro:IPR011704,InterPro:IPR013093,NCBI_GP:ABG52481.1"
"Tery_3406"	578.509566278617	-0.334933350340637	0.212188959766725	-1.57846737506444	0.114458277469724	0.78966365213	384	728	566	496	738	841	417	"   105.31"	"   111.99"	"   103.71"	"   163.42"	"   134.04"	"   150.66"	"   117.55"	" 6.7187"	" 6.8073"	" 6.6965"	" 7.3525"	" 7.0666"	" 7.2352"	" 6.8772"	"Tery_3406"	"gene3435"	"CDS"	5214314	5215996	"+"	"CP000393.1"	"SSS sodium solute transporter superfamily"	"TIGRFAM: SSS sodium solute transporter superfamily~PFAM: Na+/solute symporter~KEGG: ava:Ava_1177 Na+/solute symporter"	"InterPro:IPR001734,NCBI_GP:ABG52507.1"
"Tery_3466"	124.128063974464	-0.418220641322891	0.266560324783619	-1.56895307530249	0.116658873364801	0.78966365213	89	175	160	67	89	231	106	"    24.41"	"    26.92"	"    29.32"	"    22.07"	"    16.16"	"    41.38"	"    29.88"	" 4.6099"	" 4.7511"	" 4.8742"	" 4.4650"	" 4.0157"	" 5.3713"	" 4.9016"	"Tery_3466"	"gene3496"	"CDS"	5307429	5308349	"+"	"CP000393.1"	"2OG-Fe(II) oxygenase"	"PFAM: 2OG-Fe(II) oxygenase~SMART: Prolyl 4-hydroxylase%2C alpha subunit~KEGG: syn:sll0191 hypothetical protein"	"InterPro:IPR005123,InterPro:IPR006620,NCBI_GP:ABG52557.1"
"Tery_3509"	995.347238896365	-0.449133289649012	0.289782349229969	-1.549898711369	0.121165829007341	0.78966365213	840	1211	838	801	968	1866	643	"   230.37"	"   186.29"	"   153.55"	"   263.90"	"   175.82"	"   334.28"	"   181.25"	" 7.8479"	" 7.5415"	" 7.2626"	" 8.0439"	" 7.4580"	" 8.3849"	" 7.5019"	"Tery_3509"	"gene3539"	"CDS"	5406523	5408379	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: sha:SH2426 hypothetical protein"	"NCBI_GP:ABG52599.1"
"Tery_R0035"	2749.62618223481	-2.15394853865863	1.31355929530034	-1.63978021119034	0.101050874155797	0.78966365213	1991	298	1080	2326	1789	1268	7438	"   546.03"	"    45.84"	"   197.89"	"   766.34"	"   324.93"	"   227.15"	"  2096.67"	" 9.0929"	" 5.5189"	" 7.6286"	" 9.5819"	" 8.3440"	" 7.8276"	"11.0339"	"Tery_R0035"	"gene3657"	"tRNA"	5573494	5573567	"+"	"CP000393.1"	"tRNA-Arg"	NA	NA
"Tery_3679"	114.956315930328	-0.413219760460504	0.262320537227775	-1.57524746185504	0.11519933578109	0.78966365213	55	100	95	137	226	124	71	"    15.08"	"    15.38"	"    17.41"	"    45.14"	"    41.05"	"    22.21"	"    20.01"	" 3.9159"	" 3.9442"	" 4.1224"	" 5.4966"	" 5.3596"	" 4.4740"	" 4.3236"	"Tery_3679"	"gene3712"	"CDS"	5647774	5648262	"-"	"CP000393.1"	"DoxX"	"PFAM: DoxX~KEGG: cya:CYA_2476 DoxX family protein"	"InterPro:IPR011637,NCBI_GP:ABG52740.1"
"Tery_R0038"	828.440327006998	-1.68594485853577	1.03663518467728	-1.62636275852496	0.103872508328434	0.78966365213	547	180	616	674	752	481	1888	"   150.01"	"    27.69"	"   112.87"	"   222.06"	"   136.58"	"    86.17"	"   532.20"	" 7.2291"	" 4.7918"	" 6.8187"	" 7.7949"	" 7.0938"	" 6.4292"	" 9.0559"	"Tery_R0038"	"gene3777"	"tRNA"	5741481	5741562	"+"	"CP000393.1"	"tRNA-Tyr"	NA	NA
"Tery_3780"	117.314742440257	-0.445091588468571	0.283432522088538	-1.57036173967903	0.116330978224293	0.78966365213	77	169	132	84	90	199	102	"    21.12"	"    26.00"	"    24.19"	"    27.68"	"    16.35"	"    35.65"	"    28.75"	" 4.4010"	" 4.7008"	" 4.5967"	" 4.7910"	" 4.0318"	" 5.1562"	" 4.8461"	"Tery_3780"	"gene3816"	"CDS"	5810073	5810984	"-"	"CP000393.1"	"putative agmatinase"	"TIGRFAM: putative agmatinase~PFAM: Arginase/agmatinase/formiminoglutamase~KEGG: syn:sll0228 agmatinase"	"InterPro:IPR005925,InterPro:IPR006035,NCBI_GP:ABG52827.1"
"Tery_3789"	1534.84885743347	-0.342647166043708	0.219644528784474	-1.56000774496837	0.118758050951616	0.78966365213	1117	2110	1598	1062	1662	2588	1110	"   306.34"	"   324.58"	"   292.80"	"   349.89"	"   301.87"	"   463.62"	"   312.89"	" 8.2590"	" 8.3425"	" 8.1938"	" 8.4508"	" 8.2378"	" 8.8568"	" 8.2896"	"Tery_3789"	"gene3825"	"CDS"	5821580	5821897	"+"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ana:all0333 hypothetical protein"	"NCBI_GP:ABG52835.1"
"Tery_3950"	632.132171041792	-0.402027124118476	0.253682064548998	-1.58476762964386	0.11301913963152	0.78966365213	482	980	592	388	587	1181	465	"   132.19"	"   150.75"	"   108.47"	"   127.83"	"   106.62"	"   211.57"	"   131.08"	" 7.0466"	" 7.2361"	" 6.7613"	" 6.9982"	" 6.7364"	" 7.7250"	" 7.0344"	"Tery_3950"	"gene3988"	"CDS"	6107560	6107982	"-"	"CP000393.1"	"TPR repeat"	"KEGG: ava:Ava_0204 TPR repeat"	"NCBI_GP:ABG52978.1"
"Tery_3997"	194.010452637634	-0.431275950162624	0.277211896967864	-1.55576277526292	0.119764512900653	0.78966365213	146	233	214	130	205	372	126	"    40.04"	"    35.84"	"    39.21"	"    42.83"	"    37.23"	"    66.64"	"    35.52"	" 5.3237"	" 5.1640"	" 5.2936"	" 5.4209"	" 5.2189"	" 6.0585"	" 5.1509"	"Tery_3997"	"gene4036"	"CDS"	6185718	6187043	"-"	"CP000393.1"	"conserved hypothetical protein"	"KEGG: ava:Ava_2892 hypothetical protein"	"NCBI_GP:ABG53020.1"
"Tery_4151"	117.032822418146	-0.449944666965444	0.282369577057617	-1.59346014416289	0.11105700254044	0.78966365213	105	130	107	86	118	192	95	"    28.80"	"    20.00"	"    19.61"	"    28.33"	"    21.43"	"    34.40"	"    26.78"	" 4.8483"	" 4.3225"	" 4.2939"	" 4.8250"	" 4.4224"	" 5.1045"	" 4.7436"	"Tery_4151"	"gene4192"	"CDS"	6400631	6402160	"-"	"CP000393.1"	"UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase"	"TIGRFAM: UDP-N-acetylmuramyl-tripeptide synthetases~PFAM: cytoplasmic peptidoglycan synthetase-like cytoplasmic peptidoglycan synthetases-like Mur ligase%2C middle region~KEGG: ava:Ava_1147 UDP-N-acetylmuramoylalanyl-D-glutamate--2%2C6-diaminopimelate ligase"	"InterPro:IPR000713,InterPro:IPR001645,InterPro:IPR004101,InterPro:IPR005761,InterPro:IPR013221,NCBI_GP:ABG53158.1"
"Tery_4268"	65.8814790849822	-0.531328137949553	0.342080306515374	-1.55322632677094	0.120369073869065	0.78966365213	59	70	51	56	67	113	49	"    16.18"	"    10.77"	"     9.34"	"    18.45"	"    12.17"	"    20.24"	"    13.81"	" 4.0171"	" 3.4300"	" 3.2257"	" 4.2063"	" 3.6063"	" 4.3401"	" 3.7889"	"Tery_4268"	"gene4310"	"CDS"	6583705	6584580	"+"	"CP000393.1"	"2%2C3-dimethylmalate lyase"	"KEGG: ava:Ava_4757 putative methylisocitrate lyase"	"InterPro:IPR000918,NCBI_GP:ABG53265.1"
"Tery_4317"	399.385089690998	-0.359734778449361	0.227306466116171	-1.58259808704918	0.113513099800163	0.78966365213	272	612	431	249	393	673	320	"    74.60"	"    94.14"	"    78.97"	"    82.04"	"    71.38"	"   120.56"	"    90.20"	" 6.2212"	" 6.5569"	" 6.3035"	" 6.3584"	" 6.1576"	" 6.9137"	" 6.4953"	"Tery_4317"	"gene4359"	"CDS"	6658354	6659658	"+"	"CP000393.1"	"hypothetical protein"	"KEGG: ava:Ava_3540 hypothetical protein"	"NCBI_GP:ABG53312.1"
"Tery_4354"	286.152516900742	-0.445039344977286	0.272606703636885	-1.63253265249883	0.102567325650961	0.78966365213	169	315	235	304	423	446	156	"    46.35"	"    48.46"	"    43.06"	"   100.16"	"    76.83"	"    79.90"	"    43.97"	" 5.5348"	" 5.5989"	" 5.4286"	" 6.6463"	" 6.2638"	" 6.3202"	" 5.4589"	"Tery_4354"	"gene4397"	"CDS"	6713061	6713747	"-"	"CP000393.1"	"transcriptional regulator"	"PFAM: regulatory protein%2C ArsR Helix-turn-helix%2C type 11~KEGG: ava:Ava_0423 predicted transcriptional regulator"	"InterPro:IPR001034,InterPro:IPR001845,InterPro:IPR002197,InterPro:IPR013196,NCBI_GP:ABG53346.1"
"Tery_4466"	8779.1230181788	-0.347483481480799	0.212409552094866	-1.63591268873636	0.101857861985619	0.78966365213	5282	12106	10852	5556	10179	13950	7003	"  1448.59"	"  1862.25"	"  1988.43"	"  1830.52"	"  1848.79"	"  2499.02"	"  1974.05"	"10.5004"	"10.8628"	"10.9574"	"10.8380"	"10.8524"	"11.2872"	"10.9469"	"Tery_4466"	"gene4509"	"CDS"	6889357	6890832	"+"	"CP000393.1"	"Carbohydrate-selective porin OprB"	"PFAM: S-layer-like region Carbohydrate-selective porin OprB~KEGG: ana:alr2231 hypothetical protein"	"InterPro:IPR001119,InterPro:IPR007049,NCBI_GP:ABG53453.1"
"Tery_4491"	102.689242643806	-0.447854602347402	0.284044860786977	-1.5767037682237	0.114863702938027	0.78966365213	52	134	104	89	139	158	73	"    14.26"	"    20.61"	"    19.06"	"    29.32"	"    25.25"	"    28.30"	"    20.58"	" 3.8350"	" 4.3662"	" 4.2529"	" 4.8744"	" 4.6586"	" 4.8235"	" 4.3637"	"Tery_4491"	"gene4534"	"CDS"	6929873	6930574	"+"	"CP000393.1"	"two component transcriptional regulator%2C LuxR family"	"PFAM: regulatory protein%2C LuxR response regulator receiver~KEGG: ava:Ava_0301 two component transcriptional regulator%2C LuxR family"	"InterPro:IPR000792,InterPro:IPR001789,NCBI_GP:ABG53477.1"
"Tery_4496"	48.7834650049077	-0.528237978396249	0.328015841552595	-1.61040386310595	0.107309717790864	0.78966365213	36	64	45	35	48	82	42	"     9.87"	"     9.85"	"     8.25"	"    11.53"	"     8.72"	"    14.69"	"    11.84"	" 3.3049"	" 3.3009"	" 3.0453"	" 3.5287"	" 3.1257"	" 3.8777"	" 3.5667"	"Tery_4496"	"gene4540"	"CDS"	6935301	6936476	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: cac:CAC1687 collagenase family protease"	"NCBI_GP:ABG53482.1"
"Tery_4539"	678.868792518629	-0.385508325001153	0.247600383126945	-1.55697790178097	0.119475732107249	0.78966365213	391	1017	853	384	713	1211	522	"   107.23"	"   156.44"	"   156.30"	"   126.52"	"   129.50"	"   216.94"	"   147.14"	" 6.7447"	" 7.2896"	" 7.2882"	" 6.9833"	" 7.0169"	" 7.7612"	" 7.2012"	"Tery_4539"	"gene4583"	"CDS"	7005014	7005349	"+"	"CP000393.1"	"ferredoxin (2Fe-2S)"	"TIGRFAM: ferredoxin [2Fe-2S]~PFAM: ferredoxin~KEGG: ava:Ava_0568 ferredoxin (2Fe-2S)"	"InterPro:IPR001041,InterPro:IPR006058,InterPro:IPR010241,NCBI_GP:ABG53519.1"
"Tery_4590"	1111.82205370877	-0.357825144116384	0.223204865708571	-1.60312430009291	0.10890721405306	0.78966365213	743	1779	1229	678	990	1867	933	"   203.77"	"   273.66"	"   225.19"	"   223.38"	"   179.81"	"   334.46"	"   263.00"	" 7.6709"	" 8.0963"	" 7.8151"	" 7.8034"	" 7.4904"	" 8.3857"	" 8.0390"	"Tery_4590"	"gene4634"	"CDS"	7060053	7061093	"-"	"CP000393.1"	"hypothetical protein"	"KEGG: ddi:DDB0188026 hypothetical protein"	"NCBI_GP:ABG53566.1"
"Tery_4937"	2117.81937746577	-0.356786772263847	0.225464906634477	-1.58244924937373	0.113547049307895	0.78966365213	1312	2650	2768	1210	2688	2667	2147	"   359.82"	"   407.65"	"   507.19"	"   398.66"	"   488.22"	"   477.77"	"   605.21"	" 8.4912"	" 8.6712"	" 8.9864"	" 8.6390"	" 8.9314"	" 8.9002"	" 9.2413"	"Tery_4937"	"gene4981"	"CDS"	7519815	7520588	"-"	"CP000393.1"	"two component transcriptional regulator%2C winged helix family"	"PFAM: response regulator receiveR transcriptional regulatory protein-like~KEGG: ava:Ava_1498 two component transcriptional regulator%2C winged helix family"	"InterPro:IPR001789,InterPro:IPR001867,InterPro:IPR005829,NCBI_GP:ABG53852.1"
"Tery_5031"	1249.08715018269	-0.402725171245179	0.254691011393659	-1.5812304055863	0.113825365568061	0.78966365213	948	1331	1326	1094	1247	2042	901	"   259.99"	"   204.75"	"   242.97"	"   360.44"	"   226.49"	"   365.81"	"   253.98"	" 8.0224"	" 7.6778"	" 7.9247"	" 8.4936"	" 7.8234"	" 8.5150"	" 7.9886"	"Tery_5031"	"gene5076"	"CDS"	7687850	7690774	"-"	"CP000393.1"	"glycine dehydrogenase (decarboxylating) beta subunit / glycine dehydrogenase (decarboxylating) alpha subunit"	"KEGG: ava:Ava_2762 glycine dehydrogenase~TIGRFAM: glycine dehydrogenase~PFAM: aromatic amino acid beta-eliminating lyase/threonine aldolase  glycine cleavage system P-protein"	"InterPro:IPR001597,InterPro:IPR003437,NCBI_GP:ABG53943.1"
"Tery_5062"	955.924612625316	-0.408647267901764	0.264907807708946	-1.54260182603128	0.122927414721509	0.792748621872768	793	1153	792	713	1188	1684	613	"   217.48"	"   177.36"	"   145.12"	"   234.91"	"   215.77"	"   301.67"	"   172.80"	" 7.7648"	" 7.4707"	" 7.1812"	" 7.8760"	" 7.7534"	" 8.2369"	" 7.4330"	"Tery_5062"	"gene5107"	"CDS"	7723408	7723977	"+"	"CP000393.1"	"stress protein"	"PFAM: stress protein~KEGG: sco:SCO2368 conserved hypothetical protein"	"InterPro:IPR003325,NCBI_GP:ABG53966.1"
